player_id,rank,division,tier
p0uJSb1Mok-D0F_zeNiaJem3ZuADpe1qFVKQCPrx7kZ2vt6HA7UV25TPEWGmP3oyqpeKNWTs4DZM_A,IRON III,III,IRON
DqWumrzjev-jBY9ltshuezB8ybR3mOeDmxv1eMTuWm4una6JLBHZhjAP54jj18Gl3d0b1r40AZTm_w,IRON III,III,IRON
wmwfTTHftlcy9lE5fPUsndoxWg53rqJumKsdnL3ZmJlnCjMwOqS5bjSfry-0_jM8aNR8GHz-8EX6gg,IRON III,III,IRON
N-F5M5Ezz7mIDSTqHhCdQAbGf0Kw6oTbkCWRpP5aXKeeNTCXjS9TOaQKvcoVHNyzsF_p_2X7Xde9qQ,IRON III,III,IRON
Qk0KGVNd9tZXcsullT_lTIb0j2UMJC3BYbUR2Rq_u20n2R8iYJFfH_QN7sJ8OHs1sLwW9QFq3W_VJw,IRON III,III,IRON
eQ-sFfKBa258NWP4XPhR6KUQGBKCX-c3rXtCqge5EJsHap_yBNFcTCn2Cuhawn1qPqOm3pn47gcctQ,IRON III,III,IRON
87l8MsTMCbIJoxylNA7SBs9Y5mlPlR1erSl2ZihhXZu_QkLApzfK1UdlUbP3TiROWLdWR5Vouhp2hw,IRON III,III,IRON
Y7XrFFrxGFphzz_ddBnlNk9LjxsvIhkvTG3xto2mMTGNwK0eZs3DlZl_fA4J66g9ds6pdTNML2266w,IRON III,III,IRON
XHBTIKHAV7xS_960wPp-k8cEYGdyyMLsQ5NmSvYnmwJ72m1dHXDcheiAGvnlCPkKOWfpMDXWFF5A2w,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
iP0HC33JkgfhH9J8fJYexyqDhSdvjothLY4eLo5Nsp4ldHaBIeou24r01HOul2rjMuyav1SyWV3OsQ,IRON III,III,IRON
J86iAsJ6S1t1mpHlOsEIFqH7pIRVqbC_WkcSc26NymbwDdHcNFzKT9EBoz1bV-nxOob8qLefMTl5qQ,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
WmRtzUf9IEimgyKxEsSE2lQ2YgyfbSt1XH611iYo10QyedqQ1BynIYYQcm_OVTb5GeuOfX8OGSUyuQ,IRON III,III,IRON
RW2z3Ugd7NqDPm6AoRKvCDDMy8i89Ltc8e8A3QjwPgR4pMeee0cI4NZofelcFBbZdJd7VMhuMsOtcw,IRON III,III,IRON
qsDaW2Ik59JoM8XfY_ft5LCawo2eVFSeBpmQC8H_I-2tquRDXYccXTURD8hgViYHEd4wHv__yIF_5A,IRON III,III,IRON
4D-3O_WreqPculKUge8nzK09MdBCvl9AnRRLi4esHwaM9PIkzDAvey6b9FHPqnNJHBFaHPW2gOztTA,IRON III,III,IRON
fa3z5ZT6CSFwUUtgDfv0YYra-pKc7MVMg21IGuS7v4kloRe1Di1wXiBBFZrlxSXEW171-A-9nd7DAA,IRON III,III,IRON
0x-GJDIVdt4sTa_w11Y7nuL_V-1l0sbcrHBCg2HFHLjDcK_b9SIRmTGYwI760i7SVE5XozIiylGF4g,IRON III,III,IRON
2yEd5_SWqoQihskywY_5C0RdquHg8qri7GKPHD-Fj5RMehXSe-WuzPfqXuSICtvLIpeMWCY1iyzq2Q,IRON III,III,IRON
DQUsuRL9Fa4ip5gQr1LIp5c0VYLUE6p-zAuYY51KNIhl750soLdQ4oPC1iduQu9YomUAWhdZdHCBiQ,IRON III,III,IRON
526quXT9jgGrMtaefOpJyBdFoyhmGTNQSoIgrediw6B9MEYeWFr2x_StZ7QlByTY6_HWMMmlDcOy6w,IRON III,III,IRON
jOB_81gl6AvTCu-pdoeg3j90MEXr7ouZy-6R8V-rZPT4JFpuEoOHqsTPh6uI-k6GsYFyw7XfkdpJ6A,IRON III,III,IRON
Raiyjho8Ugi8vt2yIsCVZMNduy5PLQ2OR4XHjZFlhBfLLca5GxMn9EWVZLrofRiYKiunRjsP1gvsPg,IRON III,III,IRON
PcDuopf_7O45TpSKla2fideMndxkZwGWXjsyuC6QyfTPi-R72dnwcC3VuoQ46da2RJcIxbSAyyT2hQ,IRON III,III,IRON
vX9LqsNdonBI-PZUx1a---oseym_mDvQrNTTF83gQ73z-17zUg-dQLGFvYJ2R8RRvkqIlxodnY1yKA,IRON III,III,IRON
mwi34z3Gg31L-aCOUfbYqAQcVzp__xknJHHoxYERWmCG2yn7Jmxu1ZvlCNfuItqfOS1Qe-hWMgXrpA,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
YeL7FWcjT7rBNY7MboIFEsu3oYPdYcOH_9CmbOD891EMxn6bTZY9mqgPTDC6Yqna-o_4yBqjFAW6uQ,IRON III,III,IRON
RW2z3Ugd7NqDPm6AoRKvCDDMy8i89Ltc8e8A3QjwPgR4pMeee0cI4NZofelcFBbZdJd7VMhuMsOtcw,IRON III,III,IRON
Gse1zKv6O6mZzu2565cH4Od_4zfzjF8jQwAal-SSqB7CanxeZTdLDEFWBj8EC2Zugm17UnYYSYc6Fg,IRON III,III,IRON
k7orEG_mTLveZz5jugAjVnARwQXZcVE6bsvZhtPXHMX9pQxj3cht_cokIjRHJ61wCf8ofwA9NiKppQ,IRON III,III,IRON
lKE_yuLQglsTraB2cnNR68eIAMMar8mOZgWUUVaRFU-RhGXABGxtMu4t3plJnN3KxaeI06wOsF-6Ow,IRON III,III,IRON
FZF0_-1iRRaW-oXpKv-e8CGGoi_liXUakh1zWf8FbwZ3LYIfOOXuN1N4aggIU_InknWskTg6CTy_PQ,IRON III,III,IRON
-XDEepY-4InPc0KnchgD9s1qbMjNLr1GrdCb1v-bUqFoSpX8MyBioPZvDc562o4gsxTv6BgIlJOfBA,IRON III,III,IRON
KUgbCz_37XIqT-v6FuaaL97th6GUDFJE26UISJNIt6oOHyrnJBFifaA2ye7ya11ddrccn_bTKB1EXg,IRON III,III,IRON
_XnLou-g91ROIFSvSuqnLqG_V_o4sqJbLM2XfZD-0W5BqO9zIL0t0fkP0KHuUNO2bOYrq4yttuh36Q,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
mG9XytWlbYXzMwEhtCPsAkoqSfhSPz8PcdrB3nBfsmJbSd6oQLwi6ZBU3CtUutOBIBGAJHK_aASitg,IRON III,III,IRON
RW2z3Ugd7NqDPm6AoRKvCDDMy8i89Ltc8e8A3QjwPgR4pMeee0cI4NZofelcFBbZdJd7VMhuMsOtcw,IRON III,III,IRON
WGjJ0lhM6tZQV6LgvK8KSb5MjrWZiGxZPkrzqsUhgK37Cv1N7JhNMqp6ty_ZVWFRWsaNyMqYvf0SLQ,IRON III,III,IRON
0fUB-RfDGiHWva8fz3eEeide1sTjR9vlsgJvZJuF_Ze51BgNyDyKLAQhNQr2C2AEetqIt1PJ2eFfDw,IRON III,III,IRON
BfYMdG-nq2aYz8UXbwSzSGEmbXJ3CxD0iTM9lHabI7vYAQ6OHtRrSTdMgKW0cRLoYlfDvstKJ06xYQ,IRON III,III,IRON
EGAeXt6reFBhjDCefh55f3YWwzYn1f2DMTbmxDhNFaYRa7vLRmtu_75HDfcqkpkSDjUTQcGDlKSgIA,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
RW2z3Ugd7NqDPm6AoRKvCDDMy8i89Ltc8e8A3QjwPgR4pMeee0cI4NZofelcFBbZdJd7VMhuMsOtcw,IRON III,III,IRON
